CNPJ_COMPANHIA,DATA_REFERENCIA,NOME_COMPANHIA,DATA_FIM_EXERCICIO_SOCIAL,ORGAO_ADMINISTRACAO,QTD_MEMBROS_REMUNERADOS_ACAO,DILUICAO_POTENCIAL,PRECO_MEDIO_PONDERADO_OPCOES_EM_ABERTO,PRECO_MEDIO_PONDERADO_OPCOES_PERDIDAS,PRECO_MEDIO_PONDERADO_OPCOES_EXERCIDAS,QTD_MEMBROS_REMUNERADOS_MIN_MAX_MEDIA,VALOR_MAIOR_REMUNERACAO,VALOR_MENOR_REMUNERACAO,VALOR_MEDIO_REMUNERACAO,OBSERVACAO_x,QTD_MEMBROS_REMUNERADOS_TOTAL,SALARIO,BENEFICIOS_DIRETOS_INDIRETOS,PARTICIPACOES_COMITES,OUTROS_VALORES_FIXOS,DESCRICAO_OUTROS_REMUNERACOES_FIXAS,BONUS,PARTICIPACAO_RESULTADOS,PARTICIPACAO_REUNIOES,OUTROS_VALORES_VARIAVEIS,COMISSOES,DESCRICAO_OUTROS_REMUNERACOES_VARIAVEIS,POS_EMPREGO,CESSACAO_CARGO,BASEADA_ACOES,OBSERVACAO_y,TOTAL_REMUNERACAO_ORGAO,QTD_MEMBROS_REMUNERADOS_VARIAVEL,BONUS_VALOR_MINIMO,BONUS_VALOR_MAXIMO,BONUS_VALOR_METAS_ATINGIDAS,BONUS_VALOR_EFETIVO,PARTICIPACAO_VALOR_MINIMO,PARTICIPACAO_VALOR_MAXIMO,PARTICIPACAO_VALOR_METAS_ATINGIDAS,PARTICIPACAO_VALOR_EFETIVO,SETOR_DE_ATIVDADE,ANO_REFER
21.240.146/0001-84,2025-12-31,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,Conselho Fiscal,0.25,0.0,0.0,0.0,0.0,0.25,4800.0,3600.0,4300.0,,0.25,16900.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,16900.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comércio (Atacado e Varejo),2024
21.240.146/0001-84,2025-12-31,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2025-12-31,Conselho Fiscal,3.0,0.0,0.0,0.0,0.0,,,,,,3.0,468000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros foi calculado em linha com as disposições do Ofício Circular/Anual2025-CVM/SEP,468000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comércio (Atacado e Varejo),2025
21.240.146/0001-84,2025-12-31,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2022-12-31,Conselho de Administração,9.0,43.0,9.7,0.0,0.0,9.0,999913.81,477895.14,535897.21,"Para fins de apuração da menor remuneração anual foram desconsiderados os membros do Conselho de Administração que exerceram o cargo por menos de 12 meses, conforme disposto Ofício Circular Anual 2024 CVM/SEP.O membro considerado para apuração da maior remuneração ocupou o cargo por 12 meses.",9.0,3213000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1610074.9,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual2024-CVM/SEP.,4823074.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comércio (Atacado e Varejo),2022
21.240.146/0001-84,2025-12-31,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2023-12-31,Conselho de Administração,9.0,43.0,737901.0,0.0,0.0,10.08,1035760.0,55000.0,437568.24,"Para fins de apuração da menor remuneração anual foram desconsiderados os membros do Conselho de Administração que exerceram o cargo por menos de 12 meses, conforme disposto Ofício Circular Anual 2024 CVM/SEP.O membro considerado para apuração da maior remuneração ocupou o cargo por 12 meses.",10.08,3462289.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1197701.25,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual2024-CVM/SEP.,4659990.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comércio (Atacado e Varejo),2023
21.240.146/0001-84,2025-12-31,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,Conselho de Administração,9.75,151.0,9.78,0.0,0.0,9.75,500904.0,228000.0,401680.67,,9.75,2831424.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,540107.06,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual2024-CVM/SEP.,3371531.06,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comércio (Atacado e Varejo),2024
21.240.146/0001-84,2025-12-31,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2025-12-31,Conselho de Administração,5.0,0.0,0.0,0.0,0.0,,,,,,5.0,1613310.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,135073.0,O número de membros foi calculado em linha com as disposições do Ofício Circular/Anual2025-CVM/SEP.,1748383.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comércio (Atacado e Varejo),2025
21.240.146/0001-84,2025-12-31,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2022-12-31,Diretoria Estatutária,5.25,233.0,9.83,75855.0,0.0,5.25,3949817.95,2026486.0,3045420.0,"Para fins de apuração da menor remuneração anual foram desconsiderados os membros da Diretoria Estatutária que exerceram o cargo por menos de 12 meses,conforme disposto no Ofício Circular Anual 2024 CVM/SEP.O membro considerado para apuração da maior remuneração ocupou o cargo por 12 meses.A Companhia considerou na remuneração da Diretoria os encargos sociais, observado que tais valores são líquidos dos encargos sociais de ônus do empregador,conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 8.12.2020 (Proc. Nº 19957.007457/2018-10).",5.25,6580590.69,1086505.0,0.0,500000.0,"500,000.00",7407551.12,0.0,0.0,0.0,0.0,,0.0,0.0,118191.61,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual2024-CVM/SEP.,15692838.42,5.25,3829034.0,7179440.0,4786293.0,7407551.12,0.0,0.0,0.0,0.0,Comércio (Atacado e Varejo),2022
21.240.146/0001-84,2025-12-31,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2023-12-31,Diretoria Estatutária,3.83,233.0,3987217.0,0.0,0.0,4.75,2097587.68,276100.02,967519.65,"Para fins de apuração da menor remuneração anual foram considerados os membros da Diretoria Estatutária que exerceram o cargo por menos de 12 meses.O membro considerado para apuração da maior remuneração ocupou o cargo por 6 meses.A Companhia considerou na remuneração da Diretoria os encargos sociais, observado que tais valores são líquidos dos encargos sociais de ônus do empregador,conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 8.12.2020 (Proc. Nº 19957.007457/2018-10).",4.75,6043089.33,988338.46,0.0,0.0,,1349454.02,0.0,0.0,0.0,0.0,,0.0,0.0,944227.74,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual2024-CVM/SEP.,9325109.55,3.83,3499963.0,6562431.0,4374954.0,0.0,0.0,0.0,0.0,0.0,Comércio (Atacado e Varejo),2023
21.240.146/0001-84,2025-12-31,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,Diretoria Estatutária,5.5,13.0,9.75,0.0,0.0,5.5,1740000.0,276100.02,1739310.2,"Para fins de apuração da menor remuneração anual foram considerados os membros da Diretoria Estatutária que exerceram o cargo por menos de 12 meses. O membro considerado para apuração da maior remuneração ocupou o cargo por 12 meses. A Companhia considerou na remuneração da Diretoria os encargos sociais, observado que tais valores são líquidos dos encargos sociais de ônus do empregador, conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 8.12.2020 (Proc. Nº 19957.007457/2018-10).",5.5,6182564.0,671374.65,0.0,0.0,,4583872.0,0.0,0.0,0.0,0.0,,0.0,0.0,34179.77,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual2024-CVM/SEP.,11471990.42,5.5,3667097.6,6875808.0,4583872.0,0.0,0.0,0.0,0.0,0.0,Comércio (Atacado e Varejo),2024
21.240.146/0001-84,2025-12-31,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2025-12-31,Diretoria Estatutária,3.0,0.0,0.0,0.0,0.0,,,,,,3.0,4332000.0,117417.0,0.0,0.0,,5212000.0,0.0,0.0,0.0,0.0,,0.0,0.0,593278.0,O número de membros foi calculado em linha com as disposições do Ofício Circular/Anual2025-CVM/SEP.,10254695.0,,,,,,,,,,Comércio (Atacado e Varejo),2025
21.254.073/0001-80,2025-12-31,COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES,2023-12-31,Conselho Fiscal,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,NÃO HÁ.,0.0,0.0,34311.6,0.0,0.0,,0.0,0.0,0.0,,34311.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energia Elétrica,2023
21.254.073/0001-80,2025-12-31,COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES,2024-12-31,Conselho Fiscal,0.0,0.0,0.0,0.0,0.0,3.0,3812.4,3812.4,3812.4,VALOR POR PARTICIPAÇÃO EM REUNIÕES.,3.0,0.0,0.0,0.0,0.0,NÃO HÁ REMUNERAÇÃO FIXA.,0.0,0.0,34311.6,0.0,0.0,REMUNERAÇÃO POR PARTICIPAÇÃO EM REUNIÕES.,0.0,0.0,0.0,NÃO HÁ.,34311.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energia Elétrica,2024
21.254.073/0001-80,2025-12-31,COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES,2023-12-31,Conselho de Administração,,,,,,,,,,,2.0,67776.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,67776.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energia Elétrica,2023
21.254.073/0001-80,2025-12-31,COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES,2024-12-31,Conselho de Administração,0.0,0.0,0.0,0.0,0.0,2.0,2824.0,2824.0,2824.0,VALOR MENSAL.,2.0,67776.0,0.0,0.0,0.0,NÃO HÁ.,0.0,0.0,0.0,0.0,0.0,NÃO HÁ.,0.0,0.0,0.0,NÃO HÁ.,67776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energia Elétrica,2024
21.254.073/0001-80,2025-12-31,COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES,2023-12-31,Diretoria Estatutária,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,914976.0,0.0,0.0,0.0,"SALARIO MENSAL FIXO, SEM OUTRAS REMUNERAÇÕES",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,914976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energia Elétrica,2023
21.254.073/0001-80,2025-12-31,COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES,2024-12-31,Diretoria Estatutária,0.0,0.0,0.0,0.0,0.0,2.0,39536.0,36712.0,38124.0,VALOR MENSAL.,2.0,914976.0,0.0,0.0,0.0,NÃO HÁ.,0.0,0.0,0.0,0.0,0.0,NÃO HÁ.,0.0,0.0,0.0,NÃO HÁ.,914976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energia Elétrica,2024
21.314.559/0001-66,2025-12-31,MOVIDA PARTICIPACOES SA,2022-12-31,Conselho Fiscal,0.0,0.0,0.0,0.0,0.0,03.08,102849.0,102849.0,100267.84,"Para a demonstração da menor remuneração foi desconsiderado qualquer membro que não tenha exercido os 12 meses dentro do ano, conforme Ofício Circular CVM/ANUAL-2024-CVM/SEP. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 8.2 acima.",03.08,308824.96,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP, o número de membros do Conselho Fiscal foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",308824.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serviços Transporte e Logística,2022
21.314.559/0001-66,2025-12-31,MOVIDA PARTICIPACOES SA,2023-12-31,Conselho Fiscal,0.0,0.0,0.0,0.0,0.0,2.92,108710.0,108710.0,107976.0,"Para a demonstração da menor remuneração foi desconsiderado qualquer membro que não tenha exercido os 12 meses dentro do ano, conforme Ofício Circular CVM/ANUAL-2024-CVM/SEP. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 8.2 acima.",2.92,315289.28,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP, o número de membros do Conselho Fiscal foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",315289.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serviços Transporte e Logística,2023
21.314.559/0001-66,2025-12-31,MOVIDA PARTICIPACOES SA,2024-12-31,Conselho Fiscal,0.0,0.0,0.0,0.0,0.0,1.0,37246.0,37246.0,37246.0,"Para a demonstração da menor remuneração foi desconsiderado qualquer membro que não tenha exercido os 12 meses dentro do ano, conforme Ofício Circular CVM/ANUAL-2024-CVM/SEP. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho Fiscal dividido pelo número de membros remunerados informado no item 8.2 acima.",1.0,111737.52,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,111737.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serviços Transporte e Logística,2024
21.314.559/0001-66,2025-12-31,MOVIDA PARTICIPACOES SA,2025-12-31,Conselho Fiscal,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serviços Transporte e Logística,2025
21.314.559/0001-66,2025-12-31,MOVIDA PARTICIPACOES SA,2022-12-31,Conselho de Administração,0.0,0.0,0.0,0.0,0.0,5.0,654536.0,300000.0,494862.58,"Para a demonstração da menor remuneração foi desconsiderado qualquer membro que não tenha exercido os 12 meses dentro do ano, conforme Ofício Circular CVM/ANUAL-2024-CVM/SEP. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 8.2 acima.",5.0,1892520.0,0.0,581792.88,0.0,.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP, o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",2474312.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serviços Transporte e Logística,2022
21.314.559/0001-66,2025-12-31,MOVIDA PARTICIPACOES SA,2023-12-31,Conselho de Administração,0.0,0.0,0.0,0.0,0.0,5.0,654536.0,300000.0,467235.01,"Para a demonstração da menor remuneração foi desconsiderado qualquer membro que não tenha exercido os 12 meses dentro do ano, conforme Ofício Circular CVM/ANUAL-2024-CVM/SEP. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 8.2 acima.",5.0,1906520.0,0.0,429655.07,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP, o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",2336175.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serviços Transporte e Logística,2023
21.314.559/0001-66,2025-12-31,MOVIDA PARTICIPACOES SA,2024-12-31,Conselho de Administração,5.0,0.0,0.0,0.0,0.0,5.0,654536.0,300000.0,461759.0,"Para a demonstração da menor remuneração foi desconsiderado qualquer membro que não tenha exercido os 12 meses dentro do ano, conforme Ofício CircularCVM/ANUAL-2024-CVM/SEP. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo númerode membros remunerados informado no item 8.2 acima.",5.0,1892520.0,0.0,416275.8,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO- CIRCULAR/CVM/SEP, o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",2308795.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serviços Transporte e Logística,2024
21.314.559/0001-66,2025-12-31,MOVIDA PARTICIPACOES SA,2025-12-31,Conselho de Administração,0.0,0.0,0.0,0.0,0.0,,,,,,5.0,1892520.0,0.0,416275.8,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto noOFÍCIOCIRCULAR/CVM/SEP, o número demembros do Conselhode Administração foiapurado de acordo coma média anual do númerode membros de tal órgãoapurado mensalmente,com duas casas decimais.",2308795.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serviços Transporte e Logística,2025
21.314.559/0001-66,2025-12-31,MOVIDA PARTICIPACOES SA,2022-12-31,Diretoria Estatutária,5.75,0.13,489048.0,0.0,489048.0,5.75,9423862.0,1006089.0,3317901.0,"Para a demonstração da menor remuneração foi desconsiderado qualquer membro que não tenha exercido os 12 meses dentro do ano, conforme Ofício Circular CVM/ANUAL-2024-CVM/SEP. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 8.2 acima.",5.75,5848326.67,261080.94,0.0,859700.0,"Os valores descritos no campo ""Outros"" acima referem-se ao pagamento de ajuda de custo aos Diretores no exercício da função.",0.0,3520222.22,0.0,5020911.47,0.0,"Os valores descritos no campo ""Outros"" acima referem-se ao pagamento de prêmios extraordinários.",0.0,0.0,3567688.89,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",19077930.19,5.75,0.0,0.0,0.0,0.0,0.0,5863900.0,4188500.0,3520222.22,Serviços Transporte e Logística,2022
21.314.559/0001-66,2025-12-31,MOVIDA PARTICIPACOES SA,2023-12-31,Diretoria Estatutária,4.25,0.0,0.0,0.0,0.0,4.25,5423139.0,1573018.0,2492499.0,"Para a demonstração da menor remuneração foi desconsiderado qualquer membro que não tenha exercido os 12 meses dentro do ano, conforme Ofício Circular CVM/ANUAL-2024-CVM/SEP.. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 8.2 acima.",4.25,4610600.0,163417.0,0.0,887533.33,"Os valores descritos no campo ""Outros"" acima referem-se ao pagamento de ajuda de custo aos Diretores no exercício da função.",0.0,1296160.0,0.0,1500000.0,0.0,"Os valores descritos no campo ""Outros"" acima referem-se ao pagamento de prêmios extraordinários.",0.0,0.0,2135408.36,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais",10593118.69,4.25,0.0,0.0,0.0,0.0,0.0,5330000.0,7462000.0,1296160.0,Serviços Transporte e Logística,2023
21.314.559/0001-66,2025-12-31,MOVIDA PARTICIPACOES SA,2024-12-31,Diretoria Estatutária,3.42,0.0,0.0,0.0,0.0,3.42,4933184.0,1476914.0,2438222.0,"Para a demonstração da menor remuneração foi desconsiderado qualquer membro que não tenha exercido os 12 meses dentro do ano, conforme Ofício Circular CVM/ANUAL-2024-CVM/SEP.. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 8.2 acima.",3.42,3977500.0,111872.42,0.0,702300.0,"Os valores descritos no campo ""Outros"" acima referem-se ao pagamento de ajuda de custo aos Diretores no exercício da função.",0.0,2238000.0,0.0,1309047.47,0.0,"Os valores descritos no campo ""Outros"" acima referem-se ao pagamento de prêmios extraordinários.",0.0,0.0,0.0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",8338719.89,3.42,0.0,0.0,0.0,0.0,0.0,4442480.0,3173200.0,2238000.0,Serviços Transporte e Logística,2024
21.314.559/0001-66,2025-12-31,MOVIDA PARTICIPACOES SA,2025-12-31,Diretoria Estatutária,4.0,0.0,0.0,0.0,0.0,,,,,,4.0,4560000.0,121140.48,0.0,890160.0,"Os valores descritos no campo ""Outros"" acima referem-se ao pagamento de ajuda de custo aos Diretores no exercício da função. ",0.0,3214220.0,0.0,17734823.72,0.0,"Os valores descritos no campo ""Outros"" acima referem-se ao pagamento de prêmios extraordinários. ",0.0,0.0,1170860.0,"Conforme disposto no OFÍCIO CIRCULAR/CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",27691204.2,4.0,0.0,0.0,0.0,0.0,0.0,2640000.0,4385080.0,0.0,Serviços Transporte e Logística,2025
21.389.501/0001-81,2025-12-31,COMPASS GÁS E ENERGIA S.A.,2022-12-31,Conselho de Administração,,,,,,2.0,540000.0,420000.0,480000.0,Valores da menor remuneração apurados com a exclusão de membro do órgão que tenha exercido o cargo por menos de 12 meses.,2.0,960000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,960000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Saneamento, Serv. Água e Gás",2022
21.389.501/0001-81,2025-12-31,COMPASS GÁS E ENERGIA S.A.,2023-12-31,Conselho de Administração,,,,,,2.0,792000.0,476000.0,634000.0,Valores da menor remuneração apurados com a exclusão de membro do órgão que tenha exercido o cargo por menos de 12 meses.,2.0,1268000.0,0.0,0.0,0.0,Não se aplica,0.0,0.0,0.0,0.0,0.0,não se aplica,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros foi apurado de acordo com a média anual do número de membros do órgão apurado mensalmente, com duas casas decimais.",1268000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Saneamento, Serv. Água e Gás",2023
21.389.501/0001-81,2025-12-31,COMPASS GÁS E ENERGIA S.A.,2024-12-31,Conselho de Administração,,,,,,3.33,876000.0,876000.0,876000.0,Valores da menor remuneração apurados com a exclusão de membro do órgão que tenha exercido o cargo por menos de 12 meses.,3.33,2543400.01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros foi apurado de acordo com a média anual do número de membros do órgão apurado mensalmente, com duas casas decimais.",2543400.01,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Saneamento, Serv. Água e Gás",2024
21.389.501/0001-81,2025-12-31,COMPASS GÁS E ENERGIA S.A.,2025-12-31,Conselho de Administração,,,,,,,,,,,6.0,4343400.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros foi apurado de acordo com a média anual do número de membros do órgão apurado mensalmente, com duas casas decimais",4343400.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Saneamento, Serv. Água e Gás",2025
21.389.501/0001-81,2025-12-31,COMPASS GÁS E ENERGIA S.A.,2022-12-31,Diretoria Estatutária,,,,,,4.33,21925157.0,2215923.3,7157845.29,Valores da menor remuneração apurados com a exclusão de membro do órgão que tenha exercido o cargo por menos de 12 meses.,4.33,5762877.79,199771.87,0.0,0.0,,0.0,6533820.88,0.0,0.0,0.0,,487639.23,0.0,18009360.36,,30993470.13,4.33,0.0,19359930.67,19132913.11,18009360.36,0.0,9408341.79,4181485.24,6533820.88,"Saneamento, Serv. Água e Gás",2022
21.389.501/0001-81,2025-12-31,COMPASS GÁS E ENERGIA S.A.,2023-12-31,Diretoria Estatutária,,,,,,5.0,42628933.1,2493688.7,11473666.65,Valores da menor remuneração apurados com a exclusão de membro do órgão que tenha exercido o cargo por menos de 12 meses.,5.0,6458851.72,524629.82,0.0,0.0,não se aplica,0.0,10016188.66,0.0,0.0,0.0,não se aplica,524236.49,0.0,39844426.57,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros foi apurado de acordo com a média anual do número de membros do órgão apurado mensalmente, com duas casas decimais.",57368333.26,5.0,0.0,24014694.0,19224142.12,0.0,0.0,12344089.99,5486262.22,10016188.66,"Saneamento, Serv. Água e Gás",2023
21.389.501/0001-81,2025-12-31,COMPASS GÁS E ENERGIA S.A.,2024-12-31,Diretoria Estatutária,,,,,,5.58,11126000.76,4413567.95,7769784.36,Valores da menor remuneração apurados com a exclusão de membro do órgão que tenha exercido o cargo por menos de 12 meses.,5.58,6629130.59,526762.27,0.0,0.0,,8120256.84,9875335.41,0.0,0.0,0.0,,510962.49,0.0,6778746.22,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros foi apurado de acordo com a média anual do número de membros do órgão apurado mensalmente, com duas casas decimais.",32441193.82,5.58,0.0,0.0,0.0,8120256.84,0.0,14498970.75,6443987.0,9875335.41,"Saneamento, Serv. Água e Gás",2024
