CNPJ_Companhia,Data_Referencia,Versao,ID_Documento,NOME_COMPANHIA,Data_Inicio_Exercicio_Social,Data_Fim_Exercicio_Social,Total_Remuneracao,ORGAO_ADMINISTRACAO,Numero_Membros,TOTAL_REMUNERACAO_ORGAO,NUM_MEMBROS_TOTAL,REM_FIXA_SALARIO,REM_FIXA_BENEFICIOS,REM_FIXA_COMITES,REM_FIXA_OUTROS,Descricao_Outros_Remuneracoes_Fixas,REM_VAR_BONUS,REM_VAR_PLR,REM_VAR_REUNIOES,REM_VAR_OUTROS,REM_VAR_COMISSOES,Descricao_Outros_Remuneracoes_Variaveis,REM_POS_EMPREGO,REM_CESSACAO_CARGO,REM_ACOES_BLOCO3,Observacao,NUM_MEMBROS_INDIVIDUAL,REM_MAXIMA_INDIVIDUAL,REM_MINIMA_INDIVIDUAL,REM_MEDIA_INDIVIDUAL,NUM_MEMBROS_BONUS_PLR,BONUS_MIN,BONUS_MAX,BONUS_ALVO,BONUS_PAGO,PLR_MIN,PLR_MAX,PLR_ALVO,PLR_PAGO,ANO_REFER,UF_SEDE,SETOR_ATIVIDADE,CONTROLE_ACIONARIO
15.090.690/0001-94,2025-12-31,6,154645,CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.,2025-01-01,2025-12-31,1371658.76,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Nota 1: Conforme disposto no Ofício Circular/Anual 2025 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ""b"") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2025,GO,Serviços Transporte e Logística,PRIVADO
15.090.690/0001-94,2025-12-31,6,154645,CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.,2025-01-01,2025-12-31,1371658.76,CONSELHO DE ADMINISTRAÇÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Nota 1: Conforme disposto no Ofício Circular/Anual 2025 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ""b"") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2025,GO,Serviços Transporte e Logística,PRIVADO
15.114.494/0001-02,2025-12-31,3,152710,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,2023-01-01,2023-12-31,5674251.62,CONSELHO DE ADMINISTRAÇÃO,5.0,288000.0,1.0,288000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual-2023-CVM/SP,,,,,,,,,,,,,,2023,SP,Serviços Transporte e Logística,PRIVADO
15.114.494/0001-02,2025-12-31,3,152710,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,2023-01-01,2023-12-31,5674251.62,DIRETORIA ESTATUTÁRIA,4.8,5386251.62,4.8,4161467.89,233211.7,0.0,0.0,,991572.03,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual-2023-CVM/SP,,,,,,,,,,,,,,2023,SP,Serviços Transporte e Logística,PRIVADO
15.114.494/0001-02,2025-12-31,3,152710,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,2022-01-01,2022-12-31,3091722.99,DIRETORIA ESTATUTÁRIA,3.16,3040522.99,3.16,2034900.0,250622.99,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,755000.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual-2023-CVM/SP,,,,,,,,,,,,,,2022,SP,Serviços Transporte e Logística,PRIVADO
15.114.494/0001-02,2025-12-31,3,152710,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,2022-01-01,2022-12-31,3091722.99,CONSELHO DE ADMINISTRAÇÃO,3.16,51200.0,1.0,51200.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual-2023-CVM/SP,,,,,,,,,,,,,,2022,SP,Serviços Transporte e Logística,PRIVADO
15.114.494/0001-02,2025-12-31,3,152710,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,2024-01-01,2024-12-31,5987413.77,CONSELHO DE ADMINISTRAÇÃO,5.0,288000.0,1.0,288000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual-2025-CVM/SP,,,,,,,,,,,,,,2024,SP,Serviços Transporte e Logística,PRIVADO
15.114.494/0001-02,2025-12-31,3,152710,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,2024-01-01,2024-12-31,5987413.77,DIRETORIA ESTATUTÁRIA,4.0,5699413.77,4.0,3459632.07,309229.6,0.0,0.0,,1590552.1,0.0,0.0,0.0,0.0,,0.0,0.0,340000.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual-2025-CVM/SP,,,,,,,,,,,,,,2024,SP,Serviços Transporte e Logística,PRIVADO
15.114.494/0001-02,2025-12-31,3,152710,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,2025-01-01,2025-12-31,5652590.11,CONSELHO DE ADMINISTRAÇÃO,5.0,288000.0,1.0,288000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual-2025-CVM/SP,,,,,,,,,,,,,,2025,SP,Serviços Transporte e Logística,PRIVADO
15.114.494/0001-02,2025-12-31,3,152710,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,2025-01-01,2025-12-31,5652590.11,DIRETORIA ESTATUTÁRIA,4.0,5364590.11,4.0,3345014.4,320938.99,0.0,0.0,,1398636.72,0.0,0.0,0.0,0.0,,0.0,0.0,300000.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual-2025-CVM/SP,,,,,,,,,,,,,,2025,SP,Serviços Transporte e Logística,PRIVADO
15.115.504/0001-24,2025-12-31,5,153997,TRONOX PIGMENTOS DO BRASIL S.A.,2022-01-01,2022-12-31,4366351.49,CONSELHO FISCAL,3.0,369880.0,3.0,369880.0,0.0,0.0,0.0,Não aplicável,0.0,0.0,0.0,0.0,0.0,Não aplicável,0.0,0.0,0.0,Não aplicável,3.0,7150.0,7150.0,7150.0,,,,,,,,,,2022,BA,Petroquímicos e Borracha,PRIVADO HOLDING
15.115.504/0001-24,2025-12-31,5,153997,TRONOX PIGMENTOS DO BRASIL S.A.,2022-01-01,2022-12-31,4366351.49,DIRETORIA ESTATUTÁRIA,3.0,3622071.49,3.0,2523805.71,0.0,0.0,0.0,Não aplicável.,423755.0,674510.78,0.0,0.0,0.0,Não aplicável.,0.0,0.0,0.0,Não aplicável.,3.0,67515.93,38599.72,48739.75,,,,,,,,,,2022,BA,Petroquímicos e Borracha,PRIVADO HOLDING
15.115.504/0001-24,2025-12-31,5,153997,TRONOX PIGMENTOS DO BRASIL S.A.,2022-01-01,2022-12-31,4366351.49,CONSELHO DE ADMINISTRAÇÃO,4.0,374400.0,4.0,374400.0,0.0,0.0,0.0,Não aplicável,0.0,0.0,0.0,0.0,0.0,Não aplicável,0.0,0.0,0.0,Não aplicável,4.0,13000.0,13000.0,13000.0,,,,,,,,,,2022,BA,Petroquímicos e Borracha,PRIVADO HOLDING
15.115.504/0001-24,2025-12-31,5,153997,TRONOX PIGMENTOS DO BRASIL S.A.,2023-01-01,2023-12-31,4431190.48,DIRETORIA ESTATUTÁRIA,3.0,2853419.76,3.0,1525281.3,0.0,0.0,0.0,Não aplicável.,555182.96,772955.5,0.0,0.0,0.0,Não aplicável.,0.0,0.0,0.0,Não aplicável.,3.0,70257.07,40166.87,50718.58,,,,,,,,,,2023,BA,Petroquímicos e Borracha,PRIVADO HOLDING
15.115.504/0001-24,2025-12-31,5,153997,TRONOX PIGMENTOS DO BRASIL S.A.,2023-01-01,2023-12-31,4431190.48,CONSELHO FISCAL,3.0,328972.0,3.0,328972.0,0.0,0.0,0.0,Não aplicável.,0.0,0.0,0.0,0.0,0.0,Não aplicável.,0.0,0.0,0.0,Não aplicável.,3.0,7580.0,7580.0,7580.0,,,,,,,,,,2023,BA,Petroquímicos e Borracha,PRIVADO HOLDING
15.115.504/0001-24,2025-12-31,5,153997,TRONOX PIGMENTOS DO BRASIL S.A.,2023-01-01,2023-12-31,4431190.48,CONSELHO DE ADMINISTRAÇÃO,4.0,1248798.72,4.0,1248798.72,0.0,0.0,0.0,Não aplicável.,0.0,0.0,0.0,0.0,0.0,Não aplicável.,0.0,0.0,0.0,Não aplicável.,4.0,13780.0,13780.0,13780.0,,,,,,,,,,2023,BA,Petroquímicos e Borracha,PRIVADO HOLDING
15.115.504/0001-24,2025-12-31,5,153997,TRONOX PIGMENTOS DO BRASIL S.A.,2024-01-01,2024-12-31,4403711.0,CONSELHO DE ADMINISTRAÇÃO,4.0,518400.0,4.0,518400.0,0.0,0.0,0.0,Não aplicável.,0.0,0.0,0.0,0.0,0.0,Não aplicável.,0.0,0.0,0.0,Não aplicável.,4.0,14400.0,14400.0,14400.0,,,,,,,,,,2024,BA,Petroquímicos e Borracha,PRIVADO HOLDING
15.115.504/0001-24,2025-12-31,5,153997,TRONOX PIGMENTOS DO BRASIL S.A.,2024-01-01,2024-12-31,4403711.0,DIRETORIA ESTATUTÁRIA,3.0,3600191.0,3.0,1924392.32,0.0,0.0,0.0,Não aplicável.,1675798.68,0.0,0.0,0.0,0.0,Não aplicável.,0.0,0.0,0.0,Não aplicável.,3.0,72863.61,41657.06,52600.24,,,,,,,,,,2024,BA,Petroquímicos e Borracha,PRIVADO HOLDING
15.115.504/0001-24,2025-12-31,5,153997,TRONOX PIGMENTOS DO BRASIL S.A.,2024-01-01,2024-12-31,4403711.0,CONSELHO FISCAL,3.0,285120.0,3.0,285120.0,0.0,0.0,0.0,Não aplicável.,0.0,0.0,0.0,0.0,0.0,Não aplicável.,0.0,0.0,0.0,Não aplicável.,3.0,7920.0,7920.0,7920.0,,,,,,,,,,2024,BA,Petroquímicos e Borracha,PRIVADO HOLDING
15.115.504/0001-24,2025-12-31,5,153997,TRONOX PIGMENTOS DO BRASIL S.A.,2025-01-01,2025-12-31,5000000.0,CONSELHO DE ADMINISTRAÇÃO,4.0,550000.0,4.0,550000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,BA,Petroquímicos e Borracha,PRIVADO HOLDING
15.115.504/0001-24,2025-12-31,5,153997,TRONOX PIGMENTOS DO BRASIL S.A.,2025-01-01,2025-12-31,5000000.0,DIRETORIA ESTATUTÁRIA,2.0,4150000.0,2.0,3000000.0,0.0,0.0,0.0,,1150000.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,BA,Petroquímicos e Borracha,PRIVADO HOLDING
15.115.504/0001-24,2025-12-31,5,153997,TRONOX PIGMENTOS DO BRASIL S.A.,2025-01-01,2025-12-31,5000000.0,CONSELHO FISCAL,3.0,300000.0,3.0,300000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,BA,Petroquímicos e Borracha,PRIVADO HOLDING
15.139.629/0001-94,2025-12-31,7,154410,CIA ELETRICIDADE EST. DA BAHIA - COELBA,2022-01-01,2022-12-31,3197568.0,CONSELHO FISCAL,9.0,309431.0,5.0,309431.0,0.0,0.0,0.0,"Valores referentes a encargos totais Em conformidade com o item 10.2.8.2 do Ofício Circular Anual 2024 CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,61886.0,61886.0,61886.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,BA,Energia Elétrica,PRIVADO HOLDING
15.139.629/0001-94,2025-12-31,7,154410,CIA ELETRICIDADE EST. DA BAHIA - COELBA,2022-01-01,2022-12-31,3197568.0,DIRETORIA ESTATUTÁRIA,4.0,2835337.0,1.0,1111500.0,275067.0,0.0,0.0,"Valores referentes a encargos totais Em conformidade com o item 10.2.8.2 do Ofício Circular Anual 2024 CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",1448770.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,2835337.0,2835337.0,2835337.0,1.0,0.0,2359960.0,2359960.0,1448770.0,0.0,0.0,0.0,0.0,2022,BA,Energia Elétrica,PRIVADO HOLDING
15.139.629/0001-94,2025-12-31,7,154410,CIA ELETRICIDADE EST. DA BAHIA - COELBA,2022-01-01,2022-12-31,3197568.0,CONSELHO DE ADMINISTRAÇÃO,8.0,52800.0,2.0,52800.0,0.0,0.0,0.0,"Valores referentes a encargos totais Em conformidade com o item 10.2.8.2 do Ofício Circular Anual 2024 CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,26400.0,26400.0,26400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,BA,Energia Elétrica,PRIVADO HOLDING
15.139.629/0001-94,2025-12-31,7,154410,CIA ELETRICIDADE EST. DA BAHIA - COELBA,2023-01-01,2023-12-31,10496512.0,CONSELHO FISCAL,9.0,325546.0,5.0,325546.0,0.0,0.0,0.0,"Valores referentes a encargos totais Em conformidade com o item 10.2.8.2 do Ofício Circular Anual 2024 CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,65109.0,65109.0,65109.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,BA,Energia Elétrica,PRIVADO HOLDING
15.139.629/0001-94,2025-12-31,7,154410,CIA ELETRICIDADE EST. DA BAHIA - COELBA,2023-01-01,2023-12-31,10496512.0,DIRETORIA ESTATUTÁRIA,4.0,10112886.0,2.42,4217719.0,749583.0,0.0,0.0,"Valores referentes a encargos totais Em conformidade com o item 10.2.8.2 do Ofício Circular Anual 2024 CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",1893126.0,0.0,0.0,0.0,0.0,,0.0,2569733.0,682725.0,,2.42,5298269.0,2405321.0,4184642.0,2.42,0.0,2740772.0,2740772.0,1893126.0,0.0,0.0,0.0,0.0,2023,BA,Energia Elétrica,PRIVADO HOLDING
15.139.629/0001-94,2025-12-31,7,154410,CIA ELETRICIDADE EST. DA BAHIA - COELBA,2023-01-01,2023-12-31,10496512.0,CONSELHO DE ADMINISTRAÇÃO,7.5,58080.0,2.0,58080.0,0.0,0.0,0.0,"Valores referentes a encargos totais Em conformidade com o item 10.2.8.2 do Ofício Circular Anual 2024 CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,29040.0,29040.0,29040.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,BA,Energia Elétrica,PRIVADO HOLDING
15.139.629/0001-94,2025-12-31,7,154410,CIA ELETRICIDADE EST. DA BAHIA - COELBA,2024-01-01,2024-12-31,7529767.0,CONSELHO FISCAL,9.0,341544.0,5.0,341544.0,0.0,0.0,0.0,Valores referentes a encargos totais,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Valores referentes a encargos totais Em conformidade com o item 10.2.8.2 do Ofício Circular Anual 2024 CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",5.0,68505.0,67524.0,68309.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,BA,Energia Elétrica,PRIVADO HOLDING
15.139.629/0001-94,2025-12-31,7,154410,CIA ELETRICIDADE EST. DA BAHIA - COELBA,2024-01-01,2024-12-31,7529767.0,DIRETORIA ESTATUTÁRIA,4.0,7130143.0,2.0,2903879.0,603760.0,0.0,0.0,Valores referentes a encargos totais,1595783.0,521226.0,0.0,0.0,0.0,,0.0,1150513.0,354982.0,"Valores referentes a encargos totais Em conformidade com o item 10.2.8.2 do Ofício Circular Anual 2024 CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",2.0,3204472.0,2775158.0,3565072.0,2.0,0.0,2740772.0,1718984.0,1595783.0,0.0,610292.0,0.0,521226.0,2024,BA,Energia Elétrica,PRIVADO HOLDING
15.139.629/0001-94,2025-12-31,7,154410,CIA ELETRICIDADE EST. DA BAHIA - COELBA,2024-01-01,2024-12-31,7529767.0,CONSELHO DE ADMINISTRAÇÃO,7.0,58080.0,2.0,58080.0,0.0,0.0,0.0,"Valores referentes a encargos totais Em conformidade com o item 10.2.8.2 do Ofício Circular Anual 2024 CVM/SEP, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,29040.0,29040.0,29040.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,BA,Energia Elétrica,PRIVADO HOLDING
15.139.629/0001-94,2025-12-31,7,154410,CIA ELETRICIDADE EST. DA BAHIA - COELBA,2025-01-01,2025-12-31,10456278.0,CONSELHO FISCAL,9.0,390865.0,5.0,390865.0,0.0,0.0,0.0,Valores referentes a encargos totais,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Em conformidade com o item 10.2.13 (b) do OFÍCIOCIRCULAR/CVM/SEP , o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,BA,Energia Elétrica,PRIVADO HOLDING
15.139.629/0001-94,2025-12-31,7,154410,CIA ELETRICIDADE EST. DA BAHIA - COELBA,2025-01-01,2025-12-31,10456278.0,DIRETORIA ESTATUTÁRIA,4.0,9873313.0,4.0,4546186.0,808792.0,0.0,0.0,Valores referentes a encargos totais,3072021.0,0.0,0.0,0.0,0.0,,0.0,1091004.0,355310.0,"Em conformidade com o item 10.2.13 (b) do OFÍCIOCIRCULAR/CVM/SEP , o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,4.0,0.0,2402314.0,2402314.0,0.0,0.0,669707.0,0.0,669707.0,2025,BA,Energia Elétrica,PRIVADO HOLDING
15.139.629/0001-94,2025-12-31,7,154410,CIA ELETRICIDADE EST. DA BAHIA - COELBA,2025-01-01,2025-12-31,10456278.0,CONSELHO DE ADMINISTRAÇÃO,7.0,192100.0,6.0,192100.0,0.0,0.0,0.0,Valores referentes a encargos totais,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Em conformidade com o item 10.2.13 (b) do OFÍCIOCIRCULAR/CVM/SEP , o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.",,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,BA,Energia Elétrica,PRIVADO HOLDING
15.141.799/0001-03,2025-12-31,3,153633,CIA FERRO LIGAS DA BAHIA - FERBASA,2022-01-01,2022-12-31,29655486.29,CONSELHO FISCAL,3.0,548748.44,3.0,548748.44,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular/CVM/SEP/N.º 01/2017.,3.0,182916.15,182916.15,182916.15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,BA,Metalurgia e Siderurgia,PRIVADO
15.141.799/0001-03,2025-12-31,3,153633,CIA FERRO LIGAS DA BAHIA - FERBASA,2022-01-01,2022-12-31,29655486.29,DIRETORIA ESTATUTÁRIA,8.98,15242019.4,8.98,8007013.98,660551.88,0.0,0.0,,0.0,6574453.54,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular/CVM/SEP/N.º 01/2017.,8.98,3058781.16,1652926.75,1697014.59,8.98,0.0,0.0,0.0,0.0,3416666.67,8200000.0,8200000.0,6574453.53,2022,BA,Metalurgia e Siderurgia,PRIVADO
15.141.799/0001-03,2025-12-31,3,153633,CIA FERRO LIGAS DA BAHIA - FERBASA,2022-01-01,2022-12-31,29655486.29,CONSELHO DE ADMINISTRAÇÃO,8.0,13864718.45,8.0,6945001.09,448479.86,0.0,0.0,,0.0,6471237.5,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular/CVM/SEP/N.º 01/2017.,8.0,2165818.01,1011876.13,1733089.81,8.0,0.0,0.0,0.0,0.0,6500000.0,6650000.0,6500000.0,6471237.5,2022,BA,Metalurgia e Siderurgia,PRIVADO
15.141.799/0001-03,2025-12-31,3,153633,CIA FERRO LIGAS DA BAHIA - FERBASA,2023-01-01,2023-12-31,34608478.62,CONSELHO DE ADMINISTRAÇÃO,8.0,15468058.66,8.0,7672577.83,495549.0,0.0,0.0,,0.0,7299931.83,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular/CVM/SEP/N.º 01/2017.,8.0,2402572.89,1151731.39,1933507.33,8.0,0.0,0.0,0.0,0.0,7300000.0,7300000.0,7300000.0,7299931.83,2023,BA,Metalurgia e Siderurgia,PRIVADO
15.141.799/0001-03,2025-12-31,3,153633,CIA FERRO LIGAS DA BAHIA - FERBASA,2023-01-01,2023-12-31,34608478.62,DIRETORIA ESTATUTÁRIA,9.67,18524803.99,9.67,10222970.88,725892.0,0.0,0.0,,0.0,7575941.11,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular/CVM/SEP/N.º 01/2017.,9.67,3062901.63,1784065.66,1916359.03,9.67,0.0,0.0,0.0,0.0,4083333.33,9800000.0,9800000.0,7575940.67,2023,BA,Metalurgia e Siderurgia,PRIVADO
15.141.799/0001-03,2025-12-31,3,153633,CIA FERRO LIGAS DA BAHIA - FERBASA,2023-01-01,2023-12-31,34608478.62,CONSELHO FISCAL,3.0,615615.97,3.0,615615.97,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular/CVM/SEP/N.º 01/2017.,3.0,205205.32,205205.32,205205.32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,BA,Metalurgia e Siderurgia,PRIVADO
15.141.799/0001-03,2025-12-31,3,153633,CIA FERRO LIGAS DA BAHIA - FERBASA,2024-01-01,2024-12-31,37437051.0,CONSELHO DE ADMINISTRAÇÃO,8.0,16175962.0,8.0,8124773.0,544166.0,0.0,0.0,,0.0,7507023.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular/CVM/SEP/N.º 01/2017.,8.0,2475165.0,1266711.0,2021995.0,8.0,0.0,0.0,0.0,0.0,7590000.0,7590000.0,7590000.0,7507023.0,2024,BA,Metalurgia e Siderurgia,PRIVADO
15.141.799/0001-03,2025-12-31,3,153633,CIA FERRO LIGAS DA BAHIA - FERBASA,2024-01-01,2024-12-31,37437051.0,DIRETORIA ESTATUTÁRIA,10.0,20606793.0,10.0,11093011.0,808171.0,0.0,0.0,,0.0,8705611.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular/CVM/SEP/N.º 01/2017.,10.0,3501015.0,1900642.0,2060679.0,10.0,0.0,0.0,0.0,0.0,4366666.67,10480000.0,10480000.0,8705611.0,2024,BA,Metalurgia e Siderurgia,PRIVADO
15.141.799/0001-03,2025-12-31,3,153633,CIA FERRO LIGAS DA BAHIA - FERBASA,2024-01-01,2024-12-31,37437051.0,CONSELHO FISCAL,3.0,654296.0,3.0,654296.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular/CVM/SEP/N.º 01/2017.,3.0,218099.0,218099.0,218099.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,BA,Metalurgia e Siderurgia,PRIVADO
15.141.799/0001-03,2025-12-31,3,153633,CIA FERRO LIGAS DA BAHIA - FERBASA,2025-01-01,2025-12-31,45454366.0,CONSELHO DE ADMINISTRAÇÃO,8.0,18910678.0,8.0,9454280.0,757828.0,0.0,0.0,,0.0,8698570.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular/CVM/SEP/N.º 01/2017.,,,,,8.0,0.0,0.0,0.0,0.0,8698570.0,8698570.0,8698570.0,0.0,2025,BA,Metalurgia e Siderurgia,PRIVADO
15.141.799/0001-03,2025-12-31,3,153633,CIA FERRO LIGAS DA BAHIA - FERBASA,2025-01-01,2025-12-31,45454366.0,DIRETORIA ESTATUTÁRIA,10.0,25770986.0,10.0,12844450.0,1107969.0,0.0,0.0,,0.0,11818567.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular/CVM/SEP/N.º 01/2017.,,,,,10.0,0.0,0.0,0.0,0.0,4924403.0,11818567.0,11818567.0,0.0,2025,BA,Metalurgia e Siderurgia,PRIVADO
15.141.799/0001-03,2025-12-31,3,153633,CIA FERRO LIGAS DA BAHIA - FERBASA,2025-01-01,2025-12-31,45454366.0,CONSELHO FISCAL,3.0,772702.0,3.0,772702.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular/CVM/SEP/N.º 01/2017.,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,BA,Metalurgia e Siderurgia,PRIVADO
15.385.166/0001-40,2025-12-31,1,149074,EQUIPAV SANEAMENTO S.A.,2024-01-01,2024-12-31,4371569.28,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL - 2024 -CVM/SEP, o número de membros do Conselho Fiscal foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2024,SP,"Saneamento, Serv. Água e Gás",PRIVADO
